Date,Time,Source IP Address,Destination IP Address,Destination port
Jan 29,02:26:08,69.31.42.66,45197 ,1
Jan 29,02:26:22,192.168.17.24,138 ,1
Jan 29,02:26:22,192.168.17.24,138 ,1
Jan 29,02:26:22,192.168.17.24,138 ,1
Jan 29,02:26:22,192.168.17.24,138 ,1
Jan 29,02:26:35,216.60.166.102,4703 ,1
Jan 29,02:26:38,216.60.166.102,4703 ,1
Jan 29,02:27:02,196.174.202.235,31105 ,1
Jan 29,02:27:02,126.203.126.10,31105 ,1
Jan 29,02:27:37,192.168.17.11,137 ,1
Jan 29,02:27:38,192.168.17.11,137 ,1
Jan 29,02:27:40,192.168.17.11,137 ,1
Jan 29,02:28:11,192.168.17.11,123 ,1
Jan 29,02:29:21,192.168.17.24,138 ,1
Jan 29,02:29:21,192.168.17.24,138 ,1
Jan 29,02:29:21,192.168.17.24,138 ,1
Jan 29,02:29:21,192.168.17.24,138 ,1
Jan 29,02:31:10,24.64.112.81,17466 ,1
Jan 29,02:31:10,24.64.112.81,17466 ,1
Jan 29,02:31:10,24.64.112.81,17466 ,1
Jan 29,02:32:18,192.168.17.24,138 ,1
Jan 29,02:32:18,192.168.17.24,138 ,1
Jan 29,02:32:18,192.168.17.24,138 ,1
Jan 29,02:32:18,192.168.17.24,138 ,1
Jan 29,02:35:18,192.168.17.24,138 ,1
Jan 29,02:35:18,192.168.17.24,138 ,1
Jan 29,02:35:18,192.168.17.24,138 ,1
Jan 29,02:35:18,192.168.17.24,138 ,1
Jan 29,02:38:36,192.168.17.24,138 ,1
Jan 29,02:38:36,192.168.17.24,138 ,1
Jan 29,02:38:36,192.168.17.24,138 ,1
Jan 29,02:38:36,192.168.17.24,138 ,1
Jan 29,02:39:13,165.70.127.155,31105 ,1
Jan 29,02:41:34,192.168.17.24,138 ,1
Jan 29,02:41:34,192.168.17.24,138 ,1
Jan 29,02:41:34,192.168.17.24,138 ,1
Jan 29,02:41:34,192.168.17.24,138 ,1
Jan 29,02:44:30,192.168.17.24,138 ,1
Jan 29,02:44:30,192.168.17.24,138 ,1
Jan 29,02:44:30,192.168.17.24,138 ,1
Jan 29,02:44:30,192.168.17.24,138 ,1
Jan 29,02:45:05,208.76.80.86,55672 ,1
Jan 29,02:45:16,192.168.17.11,123 ,1
Jan 29,02:46:08,69.31.42.66,52307 ,1
Jan 29,02:47:31,192.168.17.24,138 ,1
Jan 29,02:47:31,192.168.17.24,138 ,1
Jan 29,02:47:31,192.168.17.24,138 ,1
Jan 29,02:47:31,192.168.17.24,138 ,1
Jan 29,02:49:07,216.215.20.139,1091 ,1
Jan 29,02:49:32,61.132.223.14,2885 ,1
Jan 29,02:50:40,192.168.17.24,138 ,1
Jan 29,02:50:40,192.168.17.24,138 ,1
Jan 29,02:50:40,192.168.17.24,138 ,1
Jan 29,02:50:40,192.168.17.24,138 ,1
Jan 29,02:51:52,201.64.110.195,31105 ,1
Jan 29,02:53:44,192.168.17.24,138 ,1
Jan 29,02:53:44,192.168.17.24,138 ,1
Jan 29,02:53:44,192.168.17.24,138 ,1
Jan 29,02:53:44,192.168.17.24,138 ,1
Jan 29,02:56:43,192.168.17.24,138 ,1
Jan 29,02:56:43,192.168.17.24,138 ,1
Jan 29,02:56:43,192.168.17.24,138 ,1
Jan 29,02:56:43,192.168.17.24,138 ,1
Jan 29,02:59:39,192.168.17.24,138 ,1
Jan 29,02:59:39,192.168.17.24,138 ,1
Jan 29,02:59:39,192.168.17.24,138 ,1
Jan 29,02:59:39,192.168.17.24,138 ,1
Jan 29,03:00:53,24.64.33.225,31191 ,1
Jan 29,03:00:53,24.64.33.225,31191 ,1
Jan 29,03:00:53,24.64.33.225,31191 ,1
Jan 29,03:00:56,56.227.152.148,31105 ,1
Jan 29,03:02:24,192.168.17.11,123 ,1
Jan 29,03:02:40,192.168.17.24,138 ,1
Jan 29,03:02:40,192.168.17.24,138 ,1
Jan 29,03:02:40,192.168.17.24,138 ,1
Jan 29,03:02:40,192.168.17.24,138 ,1
Jan 29,03:04:35,24.64.45.56,14794 ,1
Jan 29,03:04:35,24.64.45.56,14794 ,1
Jan 29,03:04:35,24.64.45.56,14794 ,1
Jan 29,03:05:58,192.168.17.24,138 ,1
Jan 29,03:05:58,192.168.17.24,138 ,1
Jan 29,03:05:58,192.168.17.24,138 ,1
Jan 29,03:05:58,192.168.17.24,138 ,1
Jan 29,03:08:27,24.64.145.44,7864 ,1
Jan 29,03:08:27,24.64.145.44,7864 ,1
Jan 29,03:08:27,24.64.145.44,7864 ,1
Jan 29,03:08:57,192.168.17.24,138 ,1
Jan 29,03:08:57,192.168.17.24,138 ,1
Jan 29,03:08:57,192.168.17.24,138 ,1
Jan 29,03:08:57,192.168.17.24,138 ,1
Jan 29,03:09:56,24.64.155.188,11027 ,1
Jan 29,03:09:56,24.64.155.188,11027 ,1
Jan 29,03:09:56,24.64.155.188,11027 ,1
Jan 29,03:11:53,192.168.17.24,138 ,1
Jan 29,03:11:53,192.168.17.24,138 ,1
Jan 29,03:11:53,192.168.17.24,138 ,1
Jan 29,03:11:53,192.168.17.24,138 ,1
Jan 29,03:14:22,24.64.117.205,23732 ,1
Jan 29,03:14:22,24.64.117.205,23732 ,1
Jan 29,03:14:22,24.64.117.205,23732 ,1
Jan 29,03:14:42,60.161.216.224,1185 ,1
Jan 29,03:14:54,192.168.17.24,138 ,1
Jan 29,03:14:54,192.168.17.24,138 ,1
Jan 29,03:14:54,192.168.17.24,138 ,1
Jan 29,03:14:54,192.168.17.24,138 ,1
Jan 29,03:18:12,192.168.17.24,138 ,1
Jan 29,03:18:12,192.168.17.24,138 ,1
Jan 29,03:18:12,192.168.17.24,138 ,1
Jan 29,03:18:12,192.168.17.24,138 ,1
Jan 29,03:19:31,192.168.17.11,123 ,1
Jan 29,03:21:09,192.168.17.24,138 ,1
Jan 29,03:21:09,192.168.17.24,138 ,1
Jan 29,03:21:09,192.168.17.24,138 ,1
Jan 29,03:21:09,192.168.17.24,138 ,1
Jan 29,03:21:25,24.64.104.85,10197 ,1
Jan 29,03:21:25,24.64.104.85,10197 ,1
Jan 29,03:21:25,24.64.104.85,10197 ,1
Jan 29,03:21:34,20.63.253.254,31105 ,1
Jan 29,03:22:22,202.97.238.199,46560 ,1
Jan 29,03:24:08,192.168.17.24,138 ,1
Jan 29,03:24:08,192.168.17.24,138 ,1
Jan 29,03:24:08,192.168.17.24,138 ,1
Jan 29,03:24:08,192.168.17.24,138 ,1
Jan 29,03:27:08,192.168.17.24,138 ,1
Jan 29,03:27:08,192.168.17.24,138 ,1
Jan 29,03:27:08,192.168.17.24,138 ,1
Jan 29,03:27:08,192.168.17.24,138 ,1
Jan 29,03:30:20,192.168.17.24,138 ,1
Jan 29,03:30:20,192.168.17.24,138 ,1
Jan 29,03:30:20,192.168.17.24,138 ,1
Jan 29,03:30:20,192.168.17.24,138 ,1
Jan 29,03:31:24,192.168.17.11,137 ,1
Jan 29,03:31:25,192.168.17.11,137 ,1
Jan 29,03:31:27,192.168.17.11,137 ,1
Jan 29,03:33:08,218.64.222.170,1254 ,1
Jan 29,03:33:25,192.168.17.24,138 ,1
Jan 29,03:33:25,192.168.17.24,138 ,1
Jan 29,03:33:25,192.168.17.24,138 ,1
Jan 29,03:33:25,192.168.17.24,138 ,1
Jan 29,03:35:51,24.64.247.73,14153 ,1
Jan 29,03:35:51,24.64.247.73,14153 ,1
Jan 29,03:35:51,24.64.247.73,14153 ,1
Jan 29,03:36:20,192.168.17.24,138 ,1
Jan 29,03:36:20,192.168.17.24,138 ,1
Jan 29,03:36:20,192.168.17.24,138 ,1
Jan 29,03:36:20,192.168.17.24,138 ,1
Jan 29,03:36:37,192.168.17.11,123 ,1
Jan 29,03:39:21,192.168.17.24,138 ,1
Jan 29,03:39:21,192.168.17.24,138 ,1
Jan 29,03:39:21,192.168.17.24,138 ,1
Jan 29,03:39:21,192.168.17.24,138 ,1
Jan 29,03:40:00,24.64.148.157,23318 ,1
Jan 29,03:40:00,24.64.148.157,23318 ,1
Jan 29,03:40:00,24.64.148.157,23318 ,1
Jan 29,03:42:29,24.64.107.78,29946 ,1
Jan 29,03:42:29,24.64.107.78,29946 ,1
Jan 29,03:42:29,24.64.107.78,29946 ,1
Jan 29,03:42:30,192.168.17.24,138 ,1
Jan 29,03:42:30,192.168.17.24,138 ,1
Jan 29,03:42:30,192.168.17.24,138 ,1
Jan 29,03:42:30,192.168.17.24,138 ,1
Jan 29,03:43:24,113.240.254.136,31105 ,1
Jan 29,03:45:07,78.64.94.63,31105 ,1
Jan 29,03:45:34,192.168.17.24,138 ,1
Jan 29,03:45:34,192.168.17.24,138 ,1
Jan 29,03:45:34,192.168.17.24,138 ,1
Jan 29,03:45:34,192.168.17.24,138 ,1
Jan 29,03:47:36,136.1.7.55,1676 ,1
Jan 29,03:48:34,192.168.17.24,138 ,1
Jan 29,03:48:34,192.168.17.24,138 ,1
Jan 29,03:48:34,192.168.17.24,138 ,1
Jan 29,03:48:34,192.168.17.24,138 ,1
Jan 29,03:51:29,192.168.17.24,138 ,1
Jan 29,03:51:29,192.168.17.24,138 ,1
Jan 29,03:51:29,192.168.17.24,138 ,1
Jan 29,03:51:29,192.168.17.24,138 ,1
Jan 29,03:52:14,218.31.79.208,6000 ,1
Jan 29,03:52:44,218.10.137.142,57677 ,1
Jan 29,03:52:44,218.10.137.142,57677 ,1
Jan 29,03:52:44,218.10.137.142,57678 ,1
Jan 29,03:53:43,192.168.17.11,123 ,1
Jan 29,03:54:28,192.168.17.24,138 ,1
Jan 29,03:54:28,192.168.17.24,138 ,1
Jan 29,03:54:28,192.168.17.24,138 ,1
Jan 29,03:54:28,192.168.17.24,138 ,1
Jan 29,03:55:45,24.64.247.242,27192 ,1
Jan 29,03:55:45,24.64.247.242,27192 ,1
Jan 29,03:55:45,24.64.247.242,27192 ,1
Jan 29,03:56:11,5.106.75.222,31105 ,1
Jan 29,03:57:17,33.70.134.133,31105 ,1
Jan 29,03:57:38,192.168.17.24,138 ,1
Jan 29,03:57:38,192.168.17.24,138 ,1
Jan 29,03:57:38,192.168.17.24,138 ,1
Jan 29,03:57:38,192.168.17.24,138 ,1
Jan 29,03:58:40,37.50.202.98,31105 ,1
Jan 29,04:00:28,192.168.17.24,138 ,1
Jan 29,04:00:28,192.168.17.24,138 ,1
Jan 29,04:00:28,192.168.17.24,138 ,1
Jan 29,04:00:28,192.168.17.24,138 ,1
Jan 29,04:03:38,192.168.17.24,138 ,1
Jan 29,04:03:38,192.168.17.24,138 ,1
Jan 29,04:03:38,192.168.17.24,138 ,1
Jan 29,04:03:38,192.168.17.24,138 ,1
Jan 29,04:06:37,192.168.17.24,138 ,1
Jan 29,04:06:37,192.168.17.24,138 ,1
Jan 29,04:06:37,192.168.17.24,138 ,1
Jan 29,04:06:37,192.168.17.24,138 ,1
Jan 29,04:09:37,192.168.17.24,138 ,1
Jan 29,04:09:37,192.168.17.24,138 ,1
Jan 29,04:09:37,192.168.17.24,138 ,1
Jan 29,04:09:37,192.168.17.24,138 ,1
Jan 29,04:10:50,192.168.17.11,123 ,1
Jan 29,04:11:18,170.151.147.175,31105 ,1
Jan 29,04:12:37,192.168.17.24,138 ,1
Jan 29,04:12:37,192.168.17.24,138 ,1
Jan 29,04:12:37,192.168.17.24,138 ,1
Jan 29,04:12:37,192.168.17.24,138 ,1
Jan 29,04:15:52,192.168.17.24,138 ,1
Jan 29,04:15:52,192.168.17.24,138 ,1
Jan 29,04:15:52,192.168.17.24,138 ,1
Jan 29,04:15:52,192.168.17.24,138 ,1
Jan 29,04:17:19,24.64.99.251,18449 ,1
Jan 29,04:17:19,24.64.99.251,18449 ,1
Jan 29,04:17:19,24.64.99.251,18449 ,1
Jan 29,04:18:10,24.64.203.111,3585 ,1
Jan 29,04:18:10,24.64.203.111,3585 ,1
Jan 29,04:18:10,24.64.203.111,3585 ,1
Jan 29,04:18:51,192.168.17.24,138 ,1
Jan 29,04:18:51,192.168.17.24,138 ,1
Jan 29,04:18:51,192.168.17.24,138 ,1
Jan 29,04:18:51,192.168.17.24,138 ,1
Jan 29,04:21:46,192.168.17.24,138 ,1
Jan 29,04:21:46,192.168.17.24,138 ,1
Jan 29,04:21:46,192.168.17.24,138 ,1
Jan 29,04:21:46,192.168.17.24,138 ,1
Jan 29,04:24:16,161.85.118.220,31105 ,1
Jan 29,04:24:47,192.168.17.24,138 ,1
Jan 29,04:24:47,192.168.17.24,138 ,1
Jan 29,04:24:47,192.168.17.24,138 ,1
Jan 29,04:24:47,192.168.17.24,138 ,1
Jan 29,04:27:55,192.168.17.11,123 ,1
Jan 29,04:28:05,192.168.17.24,138 ,1
Jan 29,04:28:05,192.168.17.24,138 ,1
Jan 29,04:28:05,192.168.17.24,138 ,1
Jan 29,04:28:05,192.168.17.24,138 ,1
Jan 29,04:31:04,192.168.17.24,138 ,1
Jan 29,04:31:04,192.168.17.24,138 ,1
Jan 29,04:31:04,192.168.17.24,138 ,1
Jan 29,04:31:04,192.168.17.24,138 ,1
Jan 29,04:33:31,68.188.196.186,31105 ,1
Jan 29,04:34:00,192.168.17.24,138 ,1
Jan 29,04:34:00,192.168.17.24,138 ,1
Jan 29,04:34:00,192.168.17.24,138 ,1
Jan 29,04:34:00,192.168.17.24,138 ,1
Jan 29,04:36:33,216.173.13.226,3504 ,1
Jan 29,04:36:36,216.173.13.226,3504 ,1
Jan 29,04:37:00,192.168.17.24,138 ,1
Jan 29,04:37:00,192.168.17.24,138 ,1
Jan 29,04:37:00,192.168.17.24,138 ,1
Jan 29,04:37:00,192.168.17.24,138 ,1
Jan 29,04:40:19,192.168.17.24,138 ,1
Jan 29,04:40:19,192.168.17.24,138 ,1
Jan 29,04:40:19,192.168.17.24,138 ,1
Jan 29,04:40:19,192.168.17.24,138 ,1
Jan 29,04:43:15,216.198.251.162,54455 ,1
Jan 29,04:43:19,192.168.17.24,138 ,1
Jan 29,04:43:19,192.168.17.24,138 ,1
Jan 29,04:43:19,192.168.17.24,138 ,1
Jan 29,04:43:19,192.168.17.24,138 ,1
Jan 29,04:45:00,192.168.17.11,123 ,1
Jan 29,04:45:58,203.130.2.3,42883 ,1
Jan 29,04:46:14,192.168.17.24,138 ,1
Jan 29,04:46:14,192.168.17.24,138 ,1
Jan 29,04:46:14,192.168.17.24,138 ,1
Jan 29,04:46:14,192.168.17.24,138 ,1
Jan 29,04:48:25,24.64.123.100,30696 ,1
Jan 29,04:48:25,24.64.123.100,30696 ,1
Jan 29,04:48:25,24.64.123.100,30696 ,1
